datetime,portfolio_value,cash,return
2020-05-06 13:30:00+00:00,235808.7723217773,56071.80698974605,0.003718456323975383
2020-05-07 13:30:00+00:00,235627.80698974605,56071.80698974605,-0.000767424087956825
2020-05-08 13:30:00+00:00,237711.9647045898,56071.80698974605,0.00884512630945311
2020-05-09 13:30:00+00:00,237711.9647045898,56071.80698974605,0.0
2020-05-11 13:30:00+00:00,237243.9647045898,56071.80698974605,-0.0019687692227927656
2020-05-12 13:30:00+00:00,239396.7723217773,56071.80698974605,0.009074235544276554
2020-05-13 13:30:00+00:00,234573.24546630855,56071.80698974605,-0.020148671215104663
2020-05-14 13:30:00+00:00,230136.61460693355,56071.80698974605,-0.018913626959269902
2020-05-15 13:30:00+00:00,232270.68394287105,56071.80698974605,0.009273054353312826
2020-05-16 13:30:00+00:00,232270.68394287105,56071.80698974605,0.0
2020-05-18 13:30:00+00:00,238934.99937255855,56071.80698974605,0.02869202138022131
2020-05-19 13:30:00+00:00,239746.2107983398,56071.80698974605,0.0033951134321530407
2020-05-20 13:30:00+00:00,240663.49156005855,56071.80698974605,0.0038260490485513277
2020-05-21 13:30:00+00:00,241268.7723217773,56071.80698974605,0.002515050196417956
2020-05-22 13:30:00+00:00,239883.49156005855,56071.80698974605,-0.0057416496481824675
2020-05-23 13:30:00+00:00,239883.49156005855,56071.80698974605,0.0
2020-05-26 13:30:00+00:00,244476.12241943355,56071.80698974605,0.019145256013689327
2020-05-27 13:30:00+00:00,244594.68394287105,56071.80698974605,0.0004849615670607932
2020-05-28 13:30:00+00:00,246173.4031811523,56071.80698974605,0.006454429887159607
2020-05-29 13:30:00+00:00,244806.8416577148,56071.80698974605,-0.005551215142571175
2020-05-30 13:30:00+00:00,244806.8416577148,56071.80698974605,0.0
2020-06-01 13:30:00+00:00,245530.68394287105,56071.80698974605,0.002956789443688379
2020-06-02 13:30:00+00:00,247358.99937255855,56071.80698974605,0.00744638266927522
2020-06-03 13:30:00+00:00,249661.56089599605,56071.80698974605,0.00930858197711859
2020-06-04 13:30:00+00:00,250204.43784912105,56071.80698974605,0.0021744514901560485
2020-06-05 13:30:00+00:00,254023.3338452148,56071.80698974605,0.0152631025609411
2020-06-06 13:30:00+00:00,254023.3338452148,56071.80698974605,0.0
2020-06-08 13:30:00+00:00,255889.0877514648,56071.80698974605,0.007344813084718016
2020-06-09 13:30:00+00:00,255938.99937255855,56071.80698974605,0.00019505177626899517
2020-06-10 13:30:00+00:00,256637.8953686523,56071.80698974605,0.002730713169181387
2020-06-11 13:30:00+00:00,250422.8416577148,56071.80698974605,-0.024217209629192826
2020-06-12 13:30:00+00:00,248413.56089599605,56071.80698974605,-0.008023552278290547
2020-06-13 13:30:00+00:00,248413.56089599605,56071.80698974605,0.0
2020-06-15 13:30:00+00:00,242036.2801342773,56071.80698974605,-0.025672031505513226
2020-06-16 13:30:00+00:00,240395.0380688476,270050.15910156246,-0.006780975416244006
2020-06-17 13:30:00+00:00,240395.0380688476,240395.0380688476,0.0
2020-06-18 13:30:00+00:00,240395.0380688476,240395.0380688476,0.0
2020-06-19 13:30:00+00:00,240395.0380688476,240395.0380688476,0.0
2020-06-20 13:30:00+00:00,240395.0380688476,240395.0380688476,0.0
2020-06-22 13:30:00+00:00,240395.0380688476,240395.0380688476,0.0
2020-06-23 13:30:00+00:00,238250.0380688476,360511.13426025386,-0.008922813121399309
2020-06-24 13:30:00+00:00,239673.53568847652,360511.13426025386,0.005974805423609508
2020-06-25 13:30:00+00:00,242157.83378417965,360511.13426025386,0.01036534170769765
2020-06-26 13:30:00+00:00,243755.69523437496,61896.65305908199,0.006598429731657474
2020-06-27 13:30:00+00:00,243755.69523437496,61896.65305908199,0.0
2020-06-29 13:30:00+00:00,240934.19523437496,61896.65305908199,-0.01157511416210022
2020-06-30 13:30:00+00:00,242466.70725830074,61896.65305908199,0.006360707837403501
2020-07-01 13:30:00+00:00,245781.23740966793,61896.65305908199,0.01367004232806357
2020-07-02 13:30:00+00:00,248555.20725830074,61896.65305908199,0.01128633689808134
2020-07-03 13:30:00+00:00,248555.20725830074,61896.65305908199,0.0
2020-07-06 13:30:00+00:00,249820.43015869136,61896.65305908199,0.005090309369683688
2020-07-07 13:30:00+00:00,249232.3759594726,61896.65305908199,-0.002353907560103119
2020-07-08 13:30:00+00:00,248774.9843579101,61896.65305908199,-0.0018352013850595483
2020-07-09 13:30:00+00:00,250099.61088378902,61896.65305908199,0.005324596961779671
2020-07-10 13:30:00+00:00,248596.79160888668,61896.65305908199,-0.00600888289906476
2020-07-11 13:30:00+00:00,248596.79160888668,61896.65305908199,0.0
2020-07-13 13:30:00+00:00,252053.8759594726,61896.65305908199,0.013906391664237239
2020-07-14 13:30:00+00:00,247996.84580810543,61896.65305908199,-0.016095884802102778
2020-07-15 13:30:00+00:00,253408.19523437496,61896.65305908199,0.021820234884990075
2020-07-16 13:30:00+00:00,251851.91813476558,61896.65305908199,-0.006141384252273285
2020-07-17 13:30:00+00:00,253093.3759594726,61896.65305908199,0.004929316536087303
2020-07-18 13:30:00+00:00,253093.3759594726,61896.65305908199,0.0
2020-07-20 13:30:00+00:00,252826.06870849605,61896.65305908199,-0.0010561605967094323
2020-07-21 13:30:00+00:00,255807.96031005855,61896.65305908199,0.011794241063806554
2020-07-22 13:30:00+00:00,254720.93015869136,61896.65305908199,-0.004249399237027718
2020-07-23 13:30:00+00:00,255819.83378417965,61896.65305908199,0.004314147348644104
2020-07-24 13:30:00+00:00,252540.96031005855,61896.65305908199,-0.012817119867599036
2020-07-25 13:30:00+00:00,252540.96031005855,61896.65305908199,0.0
2020-07-27 13:30:00+00:00,252944.8759594726,61896.65305908199,0.001599406484073418
2020-07-28 13:30:00+00:00,253420.06870849605,61896.65305908199,0.0018786415309697269
2020-07-29 13:30:00+00:00,253235.93015869136,61896.65305908199,-0.0007266139210801992
2020-07-30 13:30:00+00:00,253105.2494335937,61896.65305908199,-0.000516043379056641
2020-07-31 13:30:00+00:00,255481.2494335937,61896.65305908199,0.0093873991365927
2020-08-01 13:30:00+00:00,255481.2494335937,61896.65305908199,0.0
2020-08-03 13:30:00+00:00,256918.73740966793,61896.65305908199,0.005626588954223299
2020-08-04 13:30:00+00:00,256645.4843579101,61896.65305908199,-0.0010635777464611529
2020-08-05 13:30:00+00:00,258789.83378417965,61896.65305908199,0.008355297704280229
2020-08-06 13:30:00+00:00,258796.71049316402,31069.9429455566,2.6572562313642578e-05
2020-08-07 13:30:00+00:00,260033.30210693355,31069.9429455566,0.0047782354397514215
2020-08-08 13:30:00+00:00,260033.30210693355,31069.9429455566,0.0
2020-08-10 13:30:00+00:00,261256.1612683105,31069.9429455566,0.0047027021211079045
2020-08-11 13:30:00+00:00,262485.89713867183,31069.9429455566,0.004707011939513173
2020-08-12 13:30:00+00:00,261517.2246228027,31069.9429455566,-0.0036903792791480594
2020-08-13 13:30:00+00:00,262321.00288208004,31069.9429455566,0.0030735193845707887
2020-08-14 13:30:00+00:00,262183.61546142574,31069.9429455566,-0.0005237377836500023
2020-08-15 13:30:00+00:00,262183.61546142574,31069.9429455566,0.0
2020-08-17 13:30:00+00:00,263234.7246228027,31069.9429455566,0.004009057391046511
2020-08-18 13:30:00+00:00,263509.52042968746,31069.9429455566,0.0010439192902020888
2020-08-19 13:30:00+00:00,263997.28455932613,31069.9429455566,0.0018510303872258937
2020-08-20 13:30:00+00:00,261462.25288208004,31069.9429455566,-0.009602491485765308
2020-08-21 13:30:00+00:00,263220.9921704101,31069.9429455566,0.006726551419731219
2020-08-22 13:30:00+00:00,263220.9921704101,31069.9429455566,0.0
2020-08-24 13:30:00+00:00,266106.3795910644,31069.9429455566,0.010961843874466748
2020-08-25 13:30:00+00:00,267075.05210693355,31069.9429455566,0.003640170210716942
2020-08-26 13:30:00+00:00,267920.069654541,31069.9429455566,0.0031639703556778365
2020-08-27 13:30:00+00:00,270496.319654541,31069.9429455566,0.009615741005598588
2020-08-28 13:30:00+00:00,271135.2246228027,31069.9429455566,0.0023619728692712005
2020-08-29 13:30:00+00:00,271135.2246228027,31069.9429455566,0.0
2020-08-31 13:30:00+00:00,271760.39713867183,31069.9429455566,0.0023057591160973168
2020-09-01 13:30:00+00:00,271664.20707519527,31069.9429455566,-0.00035395173281072
2020-09-02 13:30:00+00:00,274728.2421704101,31069.9429455566,0.011278758906824837
2020-09-03 13:30:00+00:00,275552.6295910644,31069.9429455566,0.0030007377987113504
2020-09-04 13:30:00+00:00,268861.2563000488,31069.9429455566,-0.024283467375891155
2020-09-05 13:30:00+00:00,268861.2563000488,31069.9429455566,0.0
2020-09-08 13:30:00+00:00,262389.70707519527,31069.9429455566,-0.02407021864701575
2020-09-09 13:30:00+00:00,262966.78455932613,31069.9429455566,0.0021993144874599135
2020-09-10 13:30:00+00:00,265900.2879772949,31069.9429455566,0.011155414258438245
2020-09-11 13:30:00+00:00,261778.28797729488,31069.9429455566,-0.015502051657619753
2020-09-12 13:30:00+00:00,261778.28797729488,31069.9429455566,0.0
2020-09-14 13:30:00+00:00,262925.5662365722,31069.9429455566,0.004382633365593858
2020-09-15 13:30:00+00:00,262758.58601196285,278450.1057873535,-0.0006350855377036391
2020-09-16 13:30:00+00:00,262581.5193615722,417627.063795166,-0.0006738757925214278
2020-09-17 13:30:00+00:00,266190.8249035644,417627.063795166,0.013745466744071289
2020-09-18 13:30:00+00:00,265369.08601196285,417627.063795166,-0.003087029359104543
2020-09-19 13:30:00+00:00,265369.08601196285,417627.063795166,0.0
2020-09-21 13:30:00+00:00,269151.35225317377,417019.15779516596,0.014252851747171613
2020-09-22 13:30:00+00:00,267848.37446997064,417019.15779516596,-0.004841059769142397
2020-09-23 13:30:00+00:00,266790.56056616205,417019.15779516596,-0.003949301189159149
2020-09-24 13:30:00+00:00,271185.27724096674,417019.15779516596,0.016472534356082758
2020-09-25 13:30:00+00:00,270567.84389135736,417019.15779516596,-0.0022767952445321704
2020-09-26 13:30:00+00:00,270567.84389135736,417019.15779516596,0.0
2020-09-28 13:30:00+00:00,265737.27724096674,417019.15779516596,-0.017853439569597396
2020-09-29 13:30:00+00:00,265396.77724096674,417019.15779516596,-0.00128134074201125
2020-09-30 13:30:00+00:00,265796.2994577636,417019.15779516596,0.0015053770469644068
2020-10-01 13:30:00+00:00,263707.8966867675,417019.15779516596,-0.00785715517957375
2020-10-02 13:30:00+00:00,266427.35225317377,417019.15779516596,0.010312378205482586
2020-10-03 13:30:00+00:00,266427.35225317377,417019.15779516596,0.0
2020-10-05 13:30:00+00:00,264447.9189035644,417019.15779516596,-0.007429542548350709
2020-10-06 13:30:00+00:00,262700.0161325683,417019.15779516596,-0.006609629518897764
2020-10-07 13:30:00+00:00,263512.68001196283,417019.15779516596,0.003093505251192896
2020-10-08 13:30:00+00:00,261365.25502416986,417019.15779516596,-0.008149228294044408
2020-10-09 13:30:00+00:00,260134.9189035644,417019.15779516596,-0.004707343829965849
2020-10-10 13:30:00+00:00,260134.9189035644,417019.15779516596,0.0
2020-10-12 13:30:00+00:00,258305.2994577636,417019.15779516596,-0.007033348131471162
2020-10-13 13:30:00+00:00,257084.03834936518,417019.15779516596,-0.004727975426606079
2020-10-14 13:30:00+00:00,257778.65779516596,417019.15779516596,0.002701915880350514
2020-10-15 13:30:00+00:00,260974.8216745605,417019.15779516596,0.012398869273088753
2020-10-16 13:30:00+00:00,258591.3216745605,417019.15779516596,-0.009133064962765891
2020-10-17 13:30:00+00:00,258591.3216745605,417019.15779516596,0.0
2020-10-19 13:30:00+00:00,258732.06056616205,417019.15779516596,0.0005442521840646197
2020-10-20 13:30:00+00:00,261088.3216745605,417019.15779516596,0.0091069545198319
2020-10-21 13:30:00+00:00,261147.34389135736,417019.15779516596,0.00022606226283250486
2020-10-22 13:30:00+00:00,261315.3216745605,417019.15779516596,0.0006432299126619689
2020-10-23 13:30:00+00:00,259966.94112036127,417019.15779516596,-0.005159975104247705
2020-10-24 13:30:00+00:00,259966.94112036127,417019.15779516596,0.0
2020-10-26 13:30:00+00:00,261692.13557836908,417019.15779516596,0.006636207090689572
2020-10-27 13:30:00+00:00,262768.1133615722,417019.15779516596,0.004111616808144092
2020-10-28 13:30:00+00:00,266245.75502416986,417019.15779516596,0.013234641060928087
2020-10-29 13:30:00+00:00,268602.0161325683,417019.15779516596,0.008849948079677539
2020-10-30 13:30:00+00:00,267980.0383493652,417019.15779516596,-0.0023156110000907004
2020-10-31 13:30:00+00:00,267980.0383493652,417019.15779516596,0.0
2020-11-02 14:30:00+00:00,267108.35225317377,417019.15779516596,-0.0032528023414004625
2020-11-03 14:30:00+00:00,265523.8966867675,417019.15779516596,-0.005931883271491412
2020-11-04 14:30:00+00:00,262268.7244455566,417019.15779516596,-0.01225943232164517
2020-11-05 14:30:00+00:00,258464.2022287597,417019.15779516596,-0.01450619865117253
2020-11-06 14:30:00+00:00,258150.94112036127,417019.15779516596,-0.0012120096543241088
2020-11-07 14:30:00+00:00,258150.94112036127,417019.15779516596,0.0
2020-11-09 14:30:00+00:00,251776.77724096674,251776.77724096674,-0.024691615888483676
2020-11-10 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-11 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-12 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-13 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-14 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-16 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-17 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-18 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-19 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-20 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-21 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-23 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-24 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-25 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-26 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-27 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-28 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-11-30 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-01 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-02 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-03 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-04 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-05 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-07 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-08 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-09 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-10 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-11 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-12 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-14 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-15 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-16 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-17 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-18 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-19 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-21 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-22 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-23 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-24 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-25 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-28 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-29 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-30 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2020-12-31 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-01 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-04 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-05 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-06 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-07 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-08 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-09 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-11 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-12 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-13 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-14 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-15 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-16 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-19 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-20 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-21 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-22 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-23 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-25 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-26 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-27 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-28 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-29 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-01-30 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-01 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-02 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-03 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-04 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-05 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-06 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-08 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-09 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-10 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-11 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-12 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-13 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-16 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-17 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-18 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-19 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-20 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-22 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-23 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-24 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-25 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-26 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-02-27 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
2021-03-01 14:30:00+00:00,251776.77724096674,251776.77724096674,0.0
